round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
40	5000000	3053183	206017	1740800	16492020	0	4400353	164942743	0	77684018	4037244	1.079679	8.737362	1.724895	0.000299	0.000000	0.000117	0.000058	0.000058	2.602738	14.434629	0.289539	8034553856	8034553856	8285888512	8285888512	8487333888	8511758336	8513269760	8513269760	8513269760	8513269760	8513269760	8513269760	8513269760	8523796480	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
41	5000000	2927760	194428	1877812	17908435	0	4903208	169845951	0	80611778	4231672	1.105318	8.907393	3.088523	0.000078	0.000000	0.000113	0.000057	0.000056	2.437015	15.809599	0.271158	8126488576	8126488576	8378351616	8378351616	8612347904	8635768832	8657362944	8657362944	8657362944	8657362944	8657362944	8657362944	8657362944	8654651392	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
42	5000000	2851920	181523	1966557	18517776	0	4988666	174834617	0	83463698	4413195	1.113494	9.030923	4.593878	0.000069	0.000000	0.000115	0.000058	0.000057	2.396959	17.412892	0.277455	8279490560	8279490560	8525828096	8525828096	8759881728	8782704640	8789610496	8789610496	8789610496	8789610496	8789610496	8789610496	8789610496	8830869504	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
43	5000000	2823539	161794	2014667	19030686	0	4913039	179747656	0	86287237	4574989	1.122715	9.052197	2.290703	0.000066	0.000000	0.000114	0.000057	0.000056	2.409040	15.146243	0.271408	8414498816	8414498816	8657080320	8657080320	8888348672	8910934016	8878129152	8878129152	8878129152	8878129152	8878129152	8878129152	8878129152	8921579520	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
44	5000000	2742707	132504	2124789	20505078	0	5204805	184952461	0	89029944	4707493	1.126617	9.321353	4.005844	0.000067	0.000000	0.000113	0.000057	0.000057	2.481452	17.212873	0.277426	8579526656	8579526656	8821616640	8821616640	9020284928	9042227200	9089761280	9089761280	9089761280	9089761280	9089761280	9089761280	9089761280	9110171648	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
45	5000000	2753743	134252	2112005	20269736	0	4964576	189917037	0	91783687	4841745	1.126924	8.980159	1.751153	0.000070	0.000000	0.000117	0.000059	0.000058	2.609480	14.746303	0.278400	8680218624	8680218624	8918700032	8918700032	9161875456	9183907840	9205833728	9205833728	9205833728	9205833728	9205833728	9205833728	9205833728	9198321664	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
46	5000000	2875948	132020	1992032	19296324	0	4524595	194441632	0	94659635	4973765	1.119630	8.875853	3.305230	0.000066	0.000000	0.000113	0.000057	0.000056	2.415850	15.987731	0.270990	8815431680	8815431680	9053462528	9053462528	9280909312	9303916544	9323819008	9323819008	9323819008	9323819008	9323819008	9323819008	9323819008	9315930112	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9670991872	9670991872	9670991872	9670991872	9670991872	9670991872	9670991872	9670991872
47	5000000	2939322	130998	1929680	18433768	0	4185034	198626666	0	97598957	5104763	1.128139	8.716888	4.765278	0.000066	0.000000	0.000115	0.000057	0.000058	5.308579	20.441906	0.522840	8945389568	8945389568	9188261888	9188261888	9373175808	9396686848	9427542016	9427542016	9427542016	9427542016	9427542016	9427542016	9427542016	9668214784	9670991872	9670991872	9670991872	9670991872	9670991872	9670991872	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216
48	5000000	2937509	128894	1933597	18416010	0	4295935	202922601	0	100536466	5233657	1.130400	8.733108	2.421704	0.000066	0.000000	0.000112	0.000056	0.000056	4.735659	17.481494	0.460444	9109655552	9109655552	9355755520	9355759616	9513988096	9537490944	9598676992	9598676992	9598676992	9598676992	9598676992	9598676992	9598676992	9816850432	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	9931145216	10017128448
49	5000000	2920573	114659	1964768	18515145	0	4362680	207285281	0	103457039	5348316	1.127837	8.809643	4.018977	0.000067	0.000000	0.000115	0.000057	0.000057	4.366992	18.743485	0.419854	9219440640	9219440640	9463345152	9463345152	9653485568	9676849152	9734021120	9734021120	9734021120	9734021120	9734021120	9734021120	9734021120	9919717376	10017128448	10017128448	10017128448	10017128448	10017128448	10017128448	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400
